 ATL 20030203  3.46  2.54  0.14  0.35  0.29 316.0
 ATL 20030204  3.59  2.75  0.34  0.29  0.13 310.7
 ATL 20030205  3.67  3.21  0.39  0.40  0.15 308.1
 ATL 20030206  3.97  1.71  0.00  0.13  0.10 292.0
 ATL 20030207  4.06  2.63  0.00  0.38  0.27 290.0
 ATL 20030208  4.18  3.65  0.38  0.40  0.17 286.5
 ATL 20030209  4.27  2.66  0.10  0.27  0.20 284.7
 ATL 20030210  4.44  2.54  0.09  0.21  0.18 278.2
 ATL 20030211  3.54  3.04  0.47  0.31  0.11 343.2
 ATL 20030212  3.72  3.19  0.45  0.31  0.14 333.4
 ATL 20030213  3.91  3.67  0.61  0.31  0.08 323.7
 ATL 20030214  4.29  2.52  0.21  0.11  0.16 302.6
 ATL 20030215  4.79  1.86  0.00  0.02  0.15 278.9
 ATL 20030216  4.87  1.84  0.00  0.03  0.11 278.9
 ATL 20030217  4.45  2.07  0.04  0.09  0.17 305.1
 ATL 20030218  4.64  3.68  0.37  0.30  0.13 298.0
 ATL 20030219  5.09  3.20  0.12  0.23  0.24 278.9
 ATL 20030220  5.16  2.52  0.00  0.17  0.18 279.0
 ATL 20030221  5.42  1.98  0.00  0.00  0.12 271.1
 ATL 20030222  5.08  1.92  0.00  0.00  0.15 290.6
 ATL 20030223  4.39  3.90  0.59  0.25  0.07 333.5
 ATL 20030224  4.64  3.20  0.15  0.32  0.21 322.1
 ATL 20030225  4.58  2.26  0.00  0.18  0.18 330.0
 ATL 20030226  4.83  2.56  0.11  0.17  0.10 319.2
 ATL 20030227  4.89  2.49  0.00  0.17  0.23 319.9
 ATL 20030228  4.90  3.56  0.29  0.27  0.14 323.1
 ATL 20030301  5.06  2.92  0.00  0.28  0.24 318.5
 ATL 20030302  5.00  3.39  0.00  0.42  0.29 325.2
 ATL 20030303  4.85  4.02  0.27  0.44  0.18 338.2
 ATL 20030304  5.21  2.25  0.04  0.04  0.16 322.0
 ATL 20030305  5.98  3.43  0.00  0.26  0.26 289.9
 ATL 20030306  6.47  3.50  0.00  0.19  0.28 274.2
 ATL 20030307  6.33  4.35  0.22  0.27  0.16 282.9
 ATL 20030308  6.00  4.95  0.24  0.45  0.21 299.2
 ATL 20030309  6.02  3.44  0.00  0.22  0.31 301.8
 ATL 20030310  5.99  5.21  0.37  0.41  0.16 306.6
 ATL 20030311  4.98  3.81  0.22  0.37  0.21 363.6
 ATL 20030312  5.28  4.00  0.11  0.45  0.26 349.5
 ATL 20030313  5.86  3.80  0.14  0.22  0.27 323.0
 ATL 20030314  5.40  2.87  0.14  0.09  0.17 350.5
 ATL 20030315  5.02  2.21  0.16  0.00  0.04 377.0
 ATL 20030316  5.52  3.54  0.11  0.27  0.23 351.1
 ATL 20030317  6.17  2.79  0.19  0.00  0.02 322.2
 ATL 20030318  6.53  3.32  0.03  0.17  0.18 311.1
 ATL 20030319  6.63  3.91  0.00  0.26  0.30 310.1
 ATL 20030320  7.80  4.38  0.00  0.21  0.30 273.0
 ATL 20030321  7.16  5.30  0.15  0.38  0.25 296.7
 ATL 20030322  7.34  5.49  0.09  0.47  0.24 293.2
 ATL 20030323  6.72  4.23  0.01  0.33  0.28 318.8
 ATL 20030324  6.24  5.81  0.66  0.27  0.03 342.6
 ATL 20030325  6.90  5.91  0.28  0.47  0.19 317.3
 ATL 20030326  6.29  3.22  0.08  0.16  0.12 346.3
 ATL 20030327  6.46  4.44  0.19  0.27  0.21 341.9
 ATL 20030328  7.02  5.02  0.10  0.38  0.27 321.2
 ATL 20030329  7.75  4.46  0.01  0.23  0.29 298.0
 ATL 20030330  6.29  4.27  0.16  0.32  0.17 359.2
 ATL 20030331  5.24  4.79  0.63  0.26  0.05 423.4
 ATL 20030401  6.64  5.31  0.40  0.27  0.14 348.2
 ATL 20030402  7.18  6.59  0.62  0.30  0.02 328.4
 ATL 20030403  7.53  6.73  0.50  0.35  0.09 318.0
 ATL 20030404  7.87  5.46  0.06  0.42  0.23 308.8
 ATL 20030405  8.18  4.47  0.02  0.05  0.46 300.8
 ATL 20030406  8.57  4.20  0.04  0.00  0.36 291.8
 ATL 20030407  9.41  5.13  0.00  0.07  0.46 271.5
 ATL 20030408  9.25  3.24  0.05  0.00  0.00 277.2
 ATL 20030409  7.45  3.79  0.00  0.00  0.47 335.1
 ATL 20030410  6.51  2.50  0.10  0.00  0.00 377.7
 ATL 20030411  6.66  5.33  0.20  0.49  0.16 373.0
 ATL 20030412  7.37  6.89  0.48  0.50  0.01 344.6
 ATL 20030413  6.67  6.03  0.35  0.58  0.04 377.1
 ATL 20030414  6.77  6.22  0.35  0.61  0.03 374.4
 ATL 20030415  7.33  6.36  0.25  0.59  0.10 351.9
 ATL 20030416  8.31  7.21  0.26  0.57  0.11 318.5
 ATL 20030417  7.63  4.89  0.06  0.20  0.41 344.2
 ATL 20030418  8.15  6.42  0.16  0.50  0.18 327.3
 ATL 20030419  8.97  6.99  0.12  0.51  0.21 303.8
 ATL 20030420  9.66  6.23  0.02  0.24  0.43 287.6
 ATL 20030421  9.18  5.36  0.02  0.12  0.45 301.0
 ATL 20030422  8.22  7.47  0.60  0.28  0.06 331.8
 ATL 20030423  8.03  7.44  0.68  0.24  0.03 340.0
 ATL 20030424  8.32  4.80  0.15  0.05  0.32 331.4
 ATL 20030425  8.08  3.88  0.00  0.00  0.40 341.2
 ATL 20030426  7.76  6.11  0.12  0.51  0.23 354.1
 ATL 20030427  8.37  7.15  0.18  0.62  0.14 333.9
 ATL 20030428  8.66  7.24  0.14  0.62  0.16 325.4
 ATL 20030429  8.74  6.76  0.06  0.50  0.31 324.5
 ATL 20030430  8.41  6.31  0.03  0.46  0.36 336.6
 ATL 20030501  8.70  6.45  0.02  0.45  0.37 328.5
 ATL 20030502  8.48  7.04  0.18  0.50  0.25 336.9
 ATL 20030503  8.12  6.20  0.06  0.46  0.34 349.9
 ATL 20030504  8.62  6.05  0.05  0.43  0.25 334.2
 ATL 20030505  9.11  5.71  0.01  0.29  0.33 319.9
 ATL 20030506  9.98  5.14  0.00  0.06  0.40 297.4
 ATL 20030507  9.76  6.42  0.03  0.25  0.43 303.6
 ATL 20030508  9.89  7.64  0.02  0.51  0.36 301.2
 ATL 20030509 10.04  8.11  0.06  0.56  0.31 298.3
 ATL 20030510 10.40  9.19  0.11  0.73  0.17 290.8
 ATL 20030511 10.77  6.15  0.00  0.17  0.38 283.1
 ATL 20030512  9.76  9.29  0.61  0.37  0.02 307.8
 ATL 20030513  8.51  7.82  0.29  0.68  0.03 345.8
 ATL 20030514  8.79  4.52  0.07  0.07  0.27 337.4
 ATL 20030515  8.39  4.64  0.04  0.05  0.44 351.3
 ATL 20030516  8.96  6.47  0.02  0.40  0.39 333.1
 ATL 20030517  9.47  5.76  0.00  0.25  0.36 318.8
 ATL 20030518  9.58  7.04  0.00  0.44  0.40 316.4
 ATL 20030519  9.97  6.82  0.00  0.31  0.46 306.4
 ATL 20030520 10.09  5.86  0.00  0.09  0.52 304.0
 ATL 20030521 10.14  3.70  0.02  0.04  0.03 303.1
 ATL 20030522 10.17  3.80  0.00  0.00  0.14 302.7
 ATL 20030523  8.91  6.80  0.06  0.49  0.30 338.8
 ATL 20030524  8.89  7.52  0.18  0.54  0.23 339.7
 ATL 20030525  9.26  5.59  0.10  0.14  0.34 328.6
 ATL 20030526  9.23  5.53  0.00  0.17  0.45 329.8
 ATL 20030527  8.90  5.98  0.01  0.32  0.40 340.7
 ATL 20030528  8.26  7.51  0.27  0.66  0.07 363.1
 ATL 20030529  8.35  6.70  0.11  0.54  0.24 360.1
 ATL 20030530  8.56  7.82  0.28  0.64  0.09 352.9
 ATL 20030531  9.20  7.19  0.08  0.49  0.31 332.9
 ATL 20030601  9.36  8.13  0.30  0.49  0.16 328.2
 ATL 20030602  9.70  6.96  0.11  0.38  0.26 318.8
 ATL 20030603  9.83  6.29  0.00  0.24  0.45 315.6
 ATL 20030604  9.23  6.15  0.00  0.32  0.40 332.5
 ATL 20030605  9.47  7.50  0.14  0.48  0.25 325.5
 ATL 20030606 10.16  5.18  0.00  0.03  0.43 307.4
 ATL 20030607 10.73  4.46  0.00  0.13  0.06 294.0
 ATL 20030608 10.65  6.78  0.00  0.20  0.50 295.9
 ATL 20030609  9.72  8.72  0.23  0.65  0.12 319.6
 ATL 20030610  9.71  7.93  0.05  0.60  0.29 320.0
 ATL 20030611 10.50  7.80  0.00  0.46  0.39 299.4
 ATL 20030612 10.44  6.36  0.00  0.23  0.39 300.9
 ATL 20030613 10.13  6.51  0.00  0.31  0.36 309.2
 ATL 20030614 10.09  5.78  0.00  0.09  0.50 310.1
 ATL 20030615  9.94  6.23  0.00  0.21  0.46 314.1
 ATL 20030616 10.05  7.85  0.00  0.54  0.37 311.3
 ATL 20030617 10.11  7.26  0.00  0.41  0.40 309.7
 ATL 20030618 10.04  5.53  0.00  0.15  0.36 311.7
 ATL 20030619  9.72  5.98  0.00  0.17  0.49 320.0
 ATL 20030620  9.49  6.69  0.00  0.38  0.41 326.4
 ATL 20030621  9.53  9.02  0.60  0.36  0.04 325.1
 ATL 20030622  9.35  8.66  0.44  0.49  0.07 330.4
 ATL 20030623  9.36  8.58  0.35  0.57  0.08 329.8
 ATL 20030624  9.36  8.43  0.24  0.65  0.11 329.7
 ATL 20030625  9.50  8.41  0.20  0.65  0.14 325.4
 ATL 20030626 10.11  8.89  0.11  0.73  0.16 309.3
 ATL 20030627 10.67  7.46  0.01  0.38  0.38 295.5
 ATL 20030628 10.20  5.66  0.00  0.13  0.40 306.8
 ATL 20030629 10.44  8.05  0.00  0.53  0.36 300.3
 ATL 20030630 11.07  6.89  0.00  0.26  0.38 286.7
 ATL 20030701 11.16  6.64  0.00  0.22  0.37 284.4
 ATL 20030702  9.83  5.28  0.00  0.00  0.54 315.8
 ATL 20030703  9.70  7.19  0.00  0.45  0.40 318.8
 ATL 20030704  9.38  7.27  0.00  0.53  0.37 327.6
 ATL 20030705 10.20  6.22  0.00  0.16  0.49 305.3
 ATL 20030706 10.24  6.98  0.00  0.32  0.44 304.1
 ATL 20030707 10.69  7.32  0.01  0.32  0.43 293.3
 ATL 20030708 10.72  7.98  0.02  0.44  0.39 292.5
 ATL 20030709 10.35  8.28  0.00  0.58  0.36 300.6
 ATL 20030710 10.48  7.31  0.00  0.34  0.45 297.3
 ATL 20030711 10.49  7.28  0.00  0.34  0.44 296.8
 ATL 20030712  9.93  7.62  0.03  0.51  0.33 310.6
 ATL 20030713 10.15  7.17  0.01  0.40  0.37 304.3
 ATL 20030714 10.12  7.56  0.00  0.46  0.40 304.8
 ATL 20030715  9.77  7.69  0.04  0.54  0.32 313.7
 ATL 20030716 10.12  7.88  0.04  0.51  0.34 304.0
 ATL 20030717 10.10  8.39  0.08  0.61  0.26 304.1
 ATL 20030718  9.74  8.58  0.20  0.62  0.17 313.3
 ATL 20030719  9.81  7.98  0.05  0.58  0.31 311.1
 ATL 20030720  9.56  7.77  0.05  0.60  0.28 317.3
 ATL 20030721  9.54  7.14  0.00  0.47  0.39 317.3
 ATL 20030722 10.30  6.77  0.00  0.27  0.45 297.0
 ATL 20030723  9.60  5.16  0.00  0.00  0.54 314.5
 ATL 20030724  9.29  7.59  0.07  0.59  0.27 322.3
 ATL 20030725  9.60  7.86  0.07  0.60  0.26 313.1
 ATL 20030726  9.98  7.78  0.04  0.52  0.33 302.5
 ATL 20030727  9.95  7.55  0.04  0.47  0.35 302.6
 ATL 20030728  9.89  7.91  0.02  0.57  0.34 303.4
 ATL 20030729  9.63  7.67  0.03  0.56  0.33 310.0
 ATL 20030730  9.96  7.13  0.02  0.39  0.39 300.5
 ATL 20030801 10.31  6.96  0.00  0.30  0.45 290.6
 ATL 20030802 10.34  7.57  0.00  0.42  0.42 289.1
 ATL 20030803 10.18  6.77  0.00  0.29  0.44 292.0
 ATL 20030804 10.01  6.33  0.00  0.22  0.46 295.1
 ATL 20030805  9.56  7.47  0.05  0.51  0.33 305.7
 ATL 20030806  9.58  7.16  0.04  0.45  0.35 304.3
 ATL 20030807  9.18  5.59  0.02  0.15  0.47 314.6
 ATL 20030808  9.24  6.90  0.01  0.47  0.37 312.0
 ATL 20030810  9.39  7.25  0.01  0.52  0.36 305.6
 ATL 20030811  9.21  7.03  0.00  0.51  0.37 309.5
 ATL 20030812  9.50  6.76  0.00  0.40  0.40 300.0
 ATL 20030813 10.13  7.91  0.00  0.54  0.37 283.7
 ATL 20030814 10.05  7.54  0.04  0.44  0.37 284.3
 ATL 20030815  9.70  7.53  0.06  0.49  0.33 291.5
 ATL 20030816  9.24  6.93  0.06  0.43  0.35 301.8
 ATL 20030817  9.01  7.24  0.06  0.56  0.30 307.5
 ATL 20030818  9.27  7.50  0.07  0.57  0.28 298.6
 ATL 20030819  9.36  7.78  0.10  0.61  0.23 295.3
 ATL 20030820  9.40  6.93  0.00  0.45  0.39 292.8
 ATL 20030821  9.29  7.07  0.00  0.50  0.38 294.1
 ATL 20030822  9.23  7.23  0.03  0.53  0.34 294.1
 ATL 20030823  9.48  7.69  0.07  0.56  0.30 286.1
 ATL 20030824  8.91  7.28  0.11  0.58  0.22 299.3
 ATL 20030825  8.90  7.12  0.05  0.55  0.32 298.1
 ATL 20030826  8.65  7.18  0.04  0.62  0.31 303.5
 ATL 20030827  8.84  6.98  0.03  0.55  0.33 296.7
 ATL 20030828  9.09  7.09  0.02  0.53  0.35 288.4
 ATL 20030829  9.11  6.94  0.00  0.50  0.38 286.4
 ATL 20030830  9.16  6.22  0.03  0.30  0.41 282.9
 ATL 20030831  8.85  6.16  0.04  0.34  0.38 289.4
 ATL 20030901  8.83  6.89  0.02  0.53  0.35 288.0
 ATL 20030902  8.95  6.83  0.02  0.50  0.35 282.6
 ATL 20030903  9.11  6.93  0.03  0.49  0.34 276.1
 ATL 20030904  8.73  5.78  0.02  0.29  0.40 284.5
 ATL 20030905  8.58  6.10  0.08  0.39  0.28 286.8
 ATL 20030906  8.50  4.19  0.02  0.14  0.20 287.0
 ATL 20030907  8.49  4.57  0.00  0.10  0.40 285.1
 ATL 20030908  8.04  5.90  0.04  0.42  0.36 296.0
 ATL 20030909  7.86  6.45  0.11  0.60  0.20 298.9
 ATL 20030910  8.06  6.45  0.08  0.55  0.27 290.8
 ATL 20030911  7.79  6.38  0.11  0.59  0.21 296.3
 ATL 20030912  7.92  6.58  0.12  0.60  0.21 290.2
 ATL 20030913  8.21  7.14  0.16  0.67  0.14 279.2
 ATL 20030914  8.16  6.13  0.09  0.44  0.29 277.9
 ATL 20030915  7.94  5.91  0.07  0.43  0.32 282.1
 ATL 20030916  7.29  6.45  0.33  0.52  0.11 300.1
 ATL 20030917  7.31  6.89  0.54  0.43  0.03 296.8
 ATL 20030918  7.14  6.11  0.15  0.65  0.15 300.0
 ATL 20030919  7.19  6.26  0.17  0.68  0.11 295.7
 ATL 20030920  7.37  6.35  0.14  0.68  0.14 287.1
 ATL 20030921  7.43  5.26  0.03  0.40  0.34 282.1
 ATL 20030922  7.53  2.96  0.03  0.02  0.11 275.8
 ATL 20030923  7.12  6.51  0.36  0.57  0.06 286.8
 ATL 20030924  6.89  5.94  0.17  0.66  0.12 291.8
 ATL 20030925  6.76  5.67  0.15  0.62  0.15 293.2
 ATL 20030926  6.79  4.89  0.04  0.41  0.34 289.2
 ATL 20030927  6.75  4.10  0.02  0.19  0.41 287.6
 ATL 20030928  6.53  5.57  0.30  0.52  0.08 292.6
 ATL 20030929  6.33  5.73  0.54  0.35  0.05 296.8
 ATL 20030930  6.64  5.61  0.25  0.50  0.17 282.3
 ATL 20031001  6.61  5.20  0.13  0.49  0.24 280.1
 ATL 20031002  6.59  6.11  0.60  0.32  0.05 277.5
 ATL 20031003  6.64  5.36  0.17  0.48  0.24 272.7
 ATL 20031004  6.10  4.79  0.40  0.21  0.19 290.0
 ATL 20031005  5.93  3.97  0.10  0.28  0.30 293.2
 ATL 20031006  5.63  3.71  0.27  0.22  0.08 302.5
 ATL 20031007  5.68  3.59  0.24  0.18  0.12 297.0
 ATL 20031008  5.47  3.58  0.21  0.19  0.21 302.6
 ATL 20031009  5.84  4.47  0.17  0.40  0.25 283.2
 ATL 20031010  5.94  2.94  0.17  0.06  0.07 275.3
 ATL 20031011  5.53  3.42  0.14  0.18  0.25 289.6
 ATL 20031012  5.84  4.28  0.24  0.27  0.24 272.9
 ATL 20031013  6.02  4.45  0.09  0.42  0.29 263.4
 ATL 20031014  5.96  3.71  0.08  0.23  0.29 262.1
 ATL 20031015  5.94  5.68  0.68  0.29  0.03 259.7
 ATL 20031017  4.98  3.31  0.19  0.24  0.20 293.8
 ATL 20031018  4.92  4.04  0.38  0.30  0.18 292.7
 ATL 20031019  4.69  4.26  0.56  0.29  0.11 300.9
 ATL 20031020  4.87  4.37  0.42  0.41  0.15 288.6
 ATL 20031021  4.82  4.21  0.41  0.35  0.19 287.2
 ATL 20031022  4.98  4.69  0.65  0.25  0.10 275.1
 ATL 20031023  4.77  4.26  0.63  0.19  0.10 282.2
 ATL 20031024  4.76  4.35  0.45  0.39  0.16 278.7
 ATL 20031025  4.91  3.68  0.09  0.43  0.30 268.3
 ATL 20031026  4.65  2.59  0.00  0.22  0.28 277.0
 ATL 20031027  4.62  1.85  0.00  0.06  0.12 274.6
 ATL 20031028  4.30  2.65  0.02  0.31  0.26 288.8
 ATL 20031029  3.83  3.53  0.51  0.35  0.14 315.3
 ATL 20031030  4.22  3.87  0.52  0.36  0.10 286.2
 ATL 20031031  4.42  3.98  0.46  0.37  0.14 271.4
 ATL 20031101  4.52  4.21  0.66  0.25  0.06 263.5
 ATL 20031102  4.55  4.31  0.61  0.32  0.08 258.7
 ATL 20031103  4.44  4.21  0.68  0.26  0.05 260.6
 ATL 20031104  4.20  2.40  0.16  0.10  0.22 269.7
 ATL 20031105  4.40  2.47  0.10  0.13  0.25 255.8
 ATL 20031106  4.41  2.22  0.00  0.14  0.26 251.8
 ATL 20031107  4.35  2.22  0.00  0.16  0.25 251.3
 ATL 20031108  4.12  2.55  0.00  0.33  0.27 260.8
 ATL 20031109  3.91  2.51  0.14  0.25  0.21 269.9
 ATL 20031110  3.79  2.80  0.18  0.37  0.21 273.4
 ATL 20031111  3.83  2.50  0.20  0.18  0.24 268.7
 ATL 20031112  3.97  2.76  0.05  0.37  0.32 257.3
 ATL 20031113  3.98  3.81  0.71  0.24  0.05 253.4
 ATL 20031114  3.50  3.05  0.31  0.45  0.21 280.3
 ATL 20031115  3.43  2.77  0.44  0.24  0.13 281.5
 ATL 20031116  3.51  1.67  0.03  0.12  0.17 272.6
 ATL 20031117  3.52  1.84  0.00  0.17  0.26 268.5
 ATL 20031118  3.79  1.77  0.00  0.09  0.24 249.1
 ATL 20031119  3.42  1.48  0.13  0.01  0.06 270.9
 ATL 20031120  3.38  3.22  0.78  0.17  0.03 270.9
 ATL 20031121  3.54  3.36  0.61  0.34  0.06 257.7
 ATL 20031122  3.58  3.32  0.58  0.33  0.07 252.3
 ATL 20031123  3.68  3.02  0.40  0.29  0.16 244.2
 ATL 20031124  3.62  1.55  0.00  0.03  0.23 245.7
 ATL 20031125  3.36  3.14  0.55  0.40  0.04 259.7
 ATL 20031126  3.46  2.65  0.22  0.37  0.21 250.3
 ATL 20031127  3.42  1.45  0.00  0.06  0.18 250.4
 ATL 20031128  3.21  1.17  0.00  0.00  0.12 262.9
 ATL 20031129  2.81  2.67  0.89  0.06  0.00 293.4
 ATL 20031130  2.93  2.82  0.71  0.28  0.01 280.9
 ATL 20031201  3.05  2.48  0.47  0.21  0.14 269.5
 ATL 20031202  2.93  2.82  0.73  0.25  0.02 277.0
 ATL 20031203  2.83  2.03  0.07  0.43  0.25 283.8
 ATL 20031204  2.74  1.00  0.00  0.00  0.12 290.4
 ATL 20031205  2.64  1.32  0.02  0.18  0.16 297.5
 ATL 20031206  2.28  1.71  0.43  0.17  0.11 337.7
 ATL 20031207  2.52  2.24  0.58  0.26  0.08 306.2
 ATL 20031208  2.69  2.38  0.46  0.36  0.12 288.4
 ATL 20031209  2.77  2.08  0.17  0.40  0.22 280.1
 ATL 20031210  2.73  1.05  0.00  0.00  0.17 282.8
 ATL 20031211  2.71  2.29  0.57  0.19  0.08 283.7
 ATL 20031212  2.93  2.34  0.09  0.53  0.28 264.3
 ATL 20031213  3.02  1.63  0.00  0.18  0.29 255.9
 ATL 20031214  2.80  1.50  0.00  0.23  0.21 273.5
 ATL 20031215  2.65  2.39  0.56  0.31  0.07 286.2
 ATL 20031216  2.75  1.95  0.27  0.25  0.16 275.5
 ATL 20031217  2.37  1.83  0.41  0.24  0.10 313.7
 ATL 20031218  2.43  1.74  0.20  0.31  0.21 307.1
 ATL 20031219  2.14  1.36  0.17  0.23  0.17 344.8
 ATL 20031220  2.22  2.15  0.86  0.12  0.00 333.8
 ATL 20031221  2.37  2.15  0.56  0.32  0.06 314.6
 ATL 20031222  2.69  2.35  0.45  0.35  0.12 281.4
 ATL 20031223  2.79  1.58  0.00  0.25  0.26 272.5
 ATL 20031224  2.43  1.97  0.39  0.30  0.14 308.4
 ATL 20031225  2.64  2.49  0.69  0.26  0.03 287.0
 ATL 20031226  2.60  2.42  0.61  0.31  0.06 291.2
 ATL 20031227  2.79  2.61  0.58  0.36  0.05 273.5
 ATL 20031228  2.97  2.74  0.54  0.36  0.08 258.8
 ATL 20031229  3.10  2.16  0.08  0.36  0.29 249.5
 ATL 20031230  3.09  2.94  0.64  0.33  0.03 251.0
 ATL 20031231  3.39  3.21  0.60  0.35  0.06 232.1
