 BIL 20020327  4.23  2.90  0.00  0.39  0.35 357.9
 BIL 20020328  4.00  3.17  0.00  0.56  0.37 381.3
 BIL 20020329  3.96  3.01  0.00  0.53  0.33 390.2
 BIL 20020330  4.21  2.61  0.00  0.27  0.36 374.7
 BIL 20020331  4.57  3.21  0.00  0.41  0.36 353.8
 BIL 20020401  4.57  3.18  0.00  0.42  0.33 358.7
 BIL 20020402  4.31  3.42  0.32  0.36  0.13 382.3
 BIL 20020403  4.80  4.17  0.34  0.48  0.11 352.5
 BIL 20020404  4.96  4.52  0.43  0.46  0.09 346.4
 BIL 20020405  5.51  5.05  0.48  0.41  0.09 320.2
 BIL 20020406  5.08  2.82  0.10  0.09  0.29 347.6
 BIL 20020407  5.37  3.49  0.10  0.31  0.21 335.4
 BIL 20020408  5.67  4.46  0.13  0.49  0.24 323.6
 BIL 20020409  5.76  3.97  0.01  0.40  0.33 323.0
 BIL 20020410  5.35  2.90  0.00  0.10  0.41 348.1
 BIL 20020411  6.05  5.17  0.28  0.49  0.16 317.0
 BIL 20020412  6.70  5.17  0.04  0.50  0.34 293.8
 BIL 20020413  6.34  3.93  0.14  0.17  0.27 310.6
 BIL 20020414  6.53  3.69  0.00  0.09  0.48 306.1
 BIL 20020415  5.03  2.48  0.00  0.12  0.26 386.4
 BIL 20020416  5.59  3.10  0.01  0.16  0.34 356.3
 BIL 20020417  5.96  3.44  0.00  0.19  0.37 340.7
 BIL 20020418  6.73  3.13  0.06  0.11  0.11 310.0
 BIL 20020419  5.75  3.90  0.06  0.35  0.29 357.6
 BIL 20020420  5.15  2.82  0.00  0.20  0.28 397.0
 BIL 20020421  5.04  4.20  0.15  0.54  0.25 408.0
 BIL 20020422  5.16  4.33  0.20  0.50  0.24 402.9
 BIL 20020423  5.07  3.81  0.02  0.51  0.31 412.9
 BIL 20020424  5.46  4.10  0.05  0.47  0.31 389.7
 BIL 20020425  6.26  4.51  0.00  0.43  0.38 349.1
 BIL 20020426  5.50  3.96  0.00  0.47  0.32 393.1
