 BOI 20030326  4.74  2.45  0.03  0.05  0.37 342.9
 BOI 20030327  3.97  2.74  0.09  0.30  0.34 405.5
 BOI 20030328  4.25  3.88  0.43  0.43  0.14 387.1
 BOI 20030329  4.96  4.06  0.27  0.41  0.20 342.3
 BOI 20030330  5.43  4.63  0.21  0.49  0.27 320.4
 BOI 20030331  5.37  3.19  0.04  0.22  0.30 327.7
 BOI 20030401  4.96  2.48  0.01  0.06  0.35 355.4
 BOI 20030402  4.18  2.72  0.00  0.23  0.49 417.5
 BOI 20030403  3.83  2.02  0.00  0.16  0.29 456.8
 BOI 20030404  4.20  1.94  0.00  0.01  0.34 424.8
 BOI 20030405  4.20  2.46  0.00  0.16  0.43 430.2
 BOI 20030406  4.32  2.65  0.02  0.15  0.48 424.3
 BOI 20030407  4.92  3.90  0.14  0.43  0.32 382.2
 BOI 20030408  5.32  4.69  0.24  0.56  0.19 361.2
 BOI 20030409  5.45  4.09  0.06  0.42  0.37 357.8
 BOI 20030410  5.16  4.08  0.00  0.57  0.35 378.5
 BOI 20030411  5.43  4.36  0.12  0.48  0.31 366.0
 BOI 20030412  5.48  3.43  0.00  0.20  0.47 366.4
 BOI 20030413  5.28  2.99  0.09  0.05  0.39 381.9
 BOI 20030414  5.19  2.56  0.02  0.07  0.30 391.3
 BOI 20030415  5.24  4.00  0.04  0.47  0.36 391.7
 BOI 20030416  5.51  3.19  0.05  0.11  0.40 377.9
 BOI 20030417  5.79  3.16  0.00  0.09  0.43 365.5
 BOI 20030418  5.32  3.96  0.11  0.35  0.37 396.9
 BOI 20030419  5.95  5.36  0.34  0.49  0.17 363.3
 BOI 20030420  6.22  5.09  0.12  0.53  0.28 352.8
 BOI 20030421  6.27  3.44  0.05  0.08  0.37 352.9
 BOI 20030422  6.35  3.30  0.12  0.00  0.30 351.9
 BOI 20030423  6.38  4.75  0.03  0.42  0.40 353.1
 BOI 20030424  6.59  3.92  0.08  0.05  0.48 346.1
 BOI 20030425  5.53  3.60  0.03  0.26  0.40 404.8
 BOI 20030426  5.50  3.63  0.00  0.33  0.37 409.5
 BOI 20030427  6.25  4.50  0.04  0.36  0.41 369.6
 BOI 20030428  6.48  4.31  0.00  0.27  0.47 360.9
 BOI 20030429  6.00  3.99  0.04  0.25  0.43 387.8
 BOI 20030430  5.72  3.66  0.00  0.22  0.48 406.7
 BOI 20030501  5.86  4.57  0.16  0.38  0.33 400.8
 BOI 20030502  6.08  3.81  0.02  0.18  0.47 390.4
 BOI 20030503  6.07  2.70  0.03  0.03  0.22 393.0
 BOI 20030504  6.06  3.93  0.00  0.29  0.40 395.6
 BOI 20030505  6.10  4.67  0.00  0.50  0.39 395.7
 BOI 20030506  6.19  4.85  0.10  0.45  0.34 392.8
 BOI 20030507  6.62  4.57  0.00  0.35  0.42 372.8
 BOI 20030508  6.24  2.75  0.05  0.00  0.22 393.8
 BOI 20030509  5.99  3.96  0.10  0.18  0.42 410.0
 BOI 20030510  6.25  5.00  0.22  0.38  0.28 397.2
 BOI 20030511  6.38  4.03  0.02  0.19  0.47 392.7
 BOI 20030512  6.53  3.76  0.03  0.13  0.40 386.4
 BOI 20030513  6.50  6.02  0.45  0.47  0.08 389.3
 BOI 20030514  7.23  5.65  0.00  0.54  0.37 356.7
 BOI 20030515  7.93  6.61  0.21  0.47  0.25 331.3
 BOI 20030516  7.62  6.47  0.21  0.52  0.22 344.2
 BOI 20030517  8.35  6.79  0.19  0.43  0.29 319.5
 BOI 20030518  6.75  5.53  0.19  0.44  0.29 383.9
 BOI 20030519  7.31  6.69  0.41  0.47  0.12 360.3
 BOI 20030520  7.22  5.96  0.11  0.56  0.27 365.3
 BOI 20030521  8.02  6.67  0.16  0.52  0.26 335.6
 BOI 20030522  8.30  6.99  0.22  0.48  0.24 326.3
 BOI 20030523  8.18  7.55  0.42  0.50  0.08 331.4
 BOI 20030524  8.22  6.48  0.03  0.54  0.34 330.8
 BOI 20030525  8.49  6.06  0.06  0.34  0.39 322.6
 BOI 20030526  8.56  6.86  0.14  0.47  0.29 321.3
 BOI 20030527  9.19  8.71  0.54  0.46  0.00 303.5
 BOI 20030528  9.71  8.01  0.10  0.57  0.27 290.9
 BOI 20030529 10.13  8.24  0.14  0.49  0.29 281.3
 BOI 20030530  9.83  8.11  0.10  0.57  0.27 289.3
 BOI 20030531  9.50  7.62  0.08  0.51  0.33 297.8
 BOI 20030601  8.58  7.68  0.36  0.48  0.14 324.8
