 ACY 20020327  6.16  4.45  0.04  0.42  0.33 300.8
 ACY 20020328  5.13  4.82  0.57  0.36  0.07 355.7
 ACY 20020329  4.83  3.40  0.19  0.30  0.21 379.1
 ACY 20020330  5.30  2.50  0.07  0.08  0.15 353.7
 ACY 20020331  6.28  2.11  0.00  0.00  0.05 309.4
 ACY 20020401  5.67  4.89  0.19  0.50  0.31 341.0
 ACY 20020402  6.28  4.75  0.36  0.22  0.17 315.9
 ACY 20020403  5.73  3.60  0.02  0.24  0.39 344.5
 ACY 20020404  5.66  4.83  0.35  0.42  0.14 351.9
 ACY 20020405  5.87  4.61  0.17  0.38  0.33 344.2
 ACY 20020406  4.71  3.23  0.15  0.15  0.44 419.6
 ACY 20020407  5.49  5.07  0.59  0.36  0.00 371.3
 ACY 20020408  6.52  4.83  0.15  0.38  0.25 323.9
 ACY 20020409  7.19  5.02  0.17  0.27  0.27 300.3
 ACY 20020410  8.22  6.37  0.32  0.37  0.07 271.0
 ACY 20020411  8.56  6.72  0.48  0.25  0.00 264.5
 ACY 20020412  8.20  6.35  0.23  0.43  0.13 275.8
 ACY 20020413  7.14  4.69  0.15  0.20  0.30 312.3
 ACY 20020414  6.41  3.95  0.05  0.17  0.41 344.8
 ACY 20020415  7.37  5.50  0.05  0.38  0.43 308.9
 ACY 20020416  8.78  7.70  0.19  0.59  0.22 268.7
 ACY 20020417  8.86  7.98  0.23  0.64  0.14 268.5
 ACY 20020418  8.33  6.75  0.17  0.52  0.19 284.8
 ACY 20020419  7.41  6.29  0.08  0.60  0.32 316.5
 ACY 20020420  7.34  3.88  0.02  0.06  0.40 321.2
 ACY 20020421  8.02  5.75  0.18  0.37  0.16 300.2
 ACY 20020422  9.57  4.44  0.00  0.00  0.36 260.9
 ACY 20020423  8.04  6.72  0.24  0.44  0.25 303.2
 ACY 20020424  7.34  6.89  0.57  0.41  0.00 328.9
 ACY 20020425  6.82  3.03  0.11  0.03  0.09 352.0
 ACY 20020426  6.28  5.41  0.24  0.49  0.24 379.7
 ACY 20020427  7.55  5.89  0.22  0.46  0.12 327.0
 ACY 20020428  8.17  4.62  0.12  0.10  0.27 308.0
 ACY 20020429  7.55  5.84  0.06  0.40  0.45 330.5
 ACY 20020430  6.18  5.02  0.25  0.43  0.19 393.9
 ACY 20020501  6.61  5.18  0.38  0.30  0.09 373.8
 ACY 20020503  7.27  6.70  0.45  0.42  0.14 348.2
 ACY 20020504  9.62  8.13  0.44  0.30  0.14 276.4
 ACY 20020505  8.81  6.69  0.18  0.37  0.26 298.7
 ACY 20020506  7.84  7.15  0.35  0.55  0.10 331.0
 ACY 20020507  7.89  4.26  0.03  0.16  0.27 330.4
 ACY 20020508  8.49  5.78  0.15  0.37  0.12 312.2
 ACY 20020509 10.56  4.59  0.00  0.00  0.29 261.4
 ACY 20020510  9.79  9.18  0.50  0.46  0.04 279.3
 ACY 20020511  9.16  8.13  0.54  0.35  0.01 296.4
 ACY 20020512  9.14  4.82  0.05  0.20  0.15 297.6
 ACY 20020513  9.07  4.11  0.00  0.01  0.32 300.5
 ACY 20020514  7.70  6.55  0.17  0.47  0.36 345.6
 ACY 20020515  7.61  6.80  0.30  0.51  0.19 349.6
 ACY 20020516  7.86  6.82  0.16  0.58  0.26 341.7
 ACY 20020517  8.02  4.36  0.09  0.21  0.11 337.1
 ACY 20020518  8.01  3.61  0.03  0.00  0.28 338.4
 ACY 20020519  8.21  7.00  0.24  0.49  0.22 332.5
 ACY 20020520  8.48  6.56  0.14  0.40  0.32 324.4
 ACY 20020521  8.02  6.86  0.26  0.43  0.28 341.2
 ACY 20020522  7.73  6.48  0.24  0.48  0.20 352.4
 ACY 20020523  7.92  7.43  0.50  0.47  0.03 345.9
 ACY 20020524  7.08  6.22  0.22  0.55  0.23 380.6
 ACY 20020525  7.78  5.44  0.14  0.37  0.18 351.9
 ACY 20020526  8.98  6.42  0.09  0.37  0.30 313.2
 ACY 20020527  9.09  6.96  0.12  0.43  0.29 310.7
 ACY 20020528  8.94  6.31  0.10  0.33  0.32 315.5
 ACY 20020529  8.99  6.77  0.15  0.41  0.24 314.8
 ACY 20020530  8.79  6.60  0.11  0.43  0.27 320.9
 ACY 20020531  9.13  6.78  0.07  0.42  0.33 311.8
 ACY 20020601  9.43  8.80  0.48  0.47  0.05 303.5
 ACY 20020602  8.06  7.38  0.40  0.49  0.11 346.5
 ACY 20020603  8.89  7.93  0.48  0.40  0.05 319.7
 ACY 20020604  9.97  5.93  0.12  0.22  0.17 291.0
 ACY 20020605 10.60  8.53  0.11  0.51  0.29 276.4
 ACY 20020606  9.71  4.40  0.01  0.09  0.19 297.7
 ACY 20020607  9.11  3.88  0.00  0.07  0.17 314.5
 ACY 20020608 10.60  9.06  0.35  0.50  0.03 277.4
 ACY 20020609  9.26  8.29  0.26  0.59  0.15 310.9
 ACY 20020611  9.72  8.64  0.21  0.63  0.16 298.6
 ACY 20020612 10.03  7.56  0.09  0.43  0.31 291.3
 ACY 20020613  9.11  5.21  0.00  0.23  0.30 315.8
 ACY 20020614  9.69  4.22  0.00  0.03  0.25 299.8
 ACY 20020615  9.40  5.95  0.01  0.21  0.46 307.7
 ACY 20020616  9.76  8.13  0.11  0.53  0.33 298.1
 ACY 20020617  8.69  7.51  0.17  0.55  0.28 328.7
 ACY 20020618  8.56  7.42  0.21  0.57  0.19 332.8
 ACY 20020619  9.00  6.44  0.10  0.39  0.26 319.6
 ACY 20020620  9.55  7.55  0.19  0.47  0.18 304.1
 ACY 20020621  8.99  8.09  0.28  0.59  0.13 319.8
 ACY 20020622  8.23  7.23  0.27  0.57  0.12 344.1
 ACY 20020623  8.35  7.27  0.21  0.55  0.23 339.8
