 BOS 20020327  5.47  3.27  0.01  0.27  0.29 304.8
 BOS 20020328  4.62  4.28  0.53  0.33  0.15 356.9
 BOS 20020329  4.41  3.45  0.22  0.40  0.21 375.7
 BOS 20020330  4.51  2.12  0.04  0.09  0.18 373.1
 BOS 20020331  5.06  2.50  0.04  0.16  0.14 341.8
 BOS 20020401  5.05  2.62  0.00  0.16  0.27 346.8
 BOS 20020402  5.09  3.16  0.12  0.18  0.29 348.4
 BOS 20020403  4.81  2.63  0.00  0.23  0.24 369.5
 BOS 20020404  4.40  3.90  0.21  0.59  0.21 403.2
 BOS 20020405  5.22  3.99  0.07  0.48  0.30 351.3
 BOS 20020406  4.24  2.97  0.18  0.39  0.09 425.1
 BOS 20020407  4.51  3.87  0.30  0.48  0.15 407.3
 BOS 20020408  4.90  2.90  0.10  0.23  0.18 382.8
 BOS 20020409  5.94  2.75  0.05  0.06  0.19 327.6
 BOS 20020410  7.24  6.46  0.37  0.45  0.16 280.3
 BOS 20020411  7.90  5.83  0.30  0.32  0.08 263.2
 BOS 20020412  7.09  6.51  0.41  0.56  0.00 290.6
 BOS 20020413  6.76  3.54  0.12  0.12  0.14 304.8
 BOS 20020414  5.97  3.82  0.04  0.30  0.30 341.4
 BOS 20020415  6.52  3.79  0.04  0.17  0.34 319.6
 BOS 20020416  7.64  6.84  0.30  0.62  0.04 282.2
 BOS 20020417  7.71  6.74  0.23  0.56  0.19 282.3
 BOS 20020418  7.33  6.63  0.28  0.61  0.11 296.8
 BOS 20020419  6.91  5.22  0.08  0.48  0.26 314.6
 BOS 20020420  6.49  4.76  0.20  0.36  0.18 334.4
 BOS 20020421  6.47  5.35  0.18  0.50  0.24 338.0
 BOS 20020422  7.21  2.63  0.00  0.00  0.12 310.8
 BOS 20020423  6.49  4.10  0.02  0.24  0.40 341.8
 BOS 20020424  6.38  4.93  0.14  0.44  0.26 348.7
 BOS 20020425  6.15  3.91  0.12  0.34  0.10 362.1
 BOS 20020426  5.23  4.41  0.10  0.56  0.33 419.0
 BOS 20020427  6.13  5.27  0.25  0.54  0.15 367.8
 BOS 20020428  6.23  2.28  0.00  0.00  0.12 365.2
 BOS 20020429  6.13  2.68  0.00  0.01  0.28 372.5
 BOS 20020430  5.88  4.04  0.03  0.33  0.39 389.0
 BOS 20020501  5.73  4.78  0.12  0.55  0.29 399.7
 BOS 20020503  6.08  4.97  0.06  0.44  0.50 384.0
 BOS 20020504  7.68  7.17  0.38  0.62  0.00 316.5
 BOS 20020505  7.29  6.19  0.25  0.53  0.14 332.5
 BOS 20020506  6.46  5.46  0.27  0.52  0.11 369.6
 BOS 20020507  7.01  4.01  0.02  0.20  0.31 346.6
 BOS 20020508  7.29  6.12  0.35  0.46  0.05 337.3
 BOS 20020509  8.62  3.76  0.00  0.08  0.18 294.3
 BOS 20020510  8.78  7.90  0.25  0.63  0.12 291.4
 BOS 20020511  7.70  6.91  0.27  0.59  0.14 326.8
 BOS 20020512  7.66  2.77  0.00  0.00  0.11 329.1
 BOS 20020513  7.46  2.70  0.00  0.00  0.11 337.7
 BOS 20020514  7.72  4.92  0.00  0.23  0.46 329.2
 BOS 20020515  6.89  5.08  0.06  0.31  0.49 363.8
 BOS 20020516  7.12  5.70  0.19  0.50  0.16 354.7
 BOS 20020517  7.13  5.46  0.03  0.52  0.31 355.5
 BOS 20020518  7.44  2.90  0.00  0.00  0.18 344.4
 BOS 20020519  7.41  6.04  0.09  0.58  0.25 346.8
 BOS 20020520  7.89  6.19  0.09  0.54  0.23 329.9
 BOS 20020521  7.17  5.29  0.07  0.42  0.32 358.8
 BOS 20020522  7.10  6.35  0.29  0.59  0.10 362.8
 BOS 20020523  7.27  6.76  0.35  0.65  0.00 356.2
 BOS 20020524  6.62  4.93  0.09  0.45  0.26 386.5
 BOS 20020525  7.24  6.55  0.31  0.59  0.09 359.2
 BOS 20020526  8.23  5.17  0.05  0.36  0.17 323.0
 BOS 20020527  8.22  6.17  0.07  0.49  0.25 323.9
 BOS 20020528  8.35  6.07  0.04  0.45  0.30 320.7
 BOS 20020529  8.30  4.68  0.00  0.25  0.25 322.9
 BOS 20020530  8.03  4.90  0.07  0.27  0.22 333.0
 BOS 20020531  8.12  4.78  0.00  0.30  0.24 330.3
 BOS 20020601  8.71  7.68  0.22  0.57  0.21 312.2
 BOS 20020602  7.25  6.03  0.10  0.56  0.30 364.4
 BOS 20020603  7.66  6.95  0.27  0.64  0.09 348.0
 BOS 20020604  8.81  6.50  0.14  0.45  0.16 310.3
 BOS 20020605  9.14  5.76  0.06  0.33  0.20 301.1
 BOS 20020606  8.95  4.91  0.02  0.30  0.11 307.0
 BOS 20020607  8.80  5.16  0.03  0.29  0.20 311.8
 BOS 20020608 10.02  8.08  0.20  0.50  0.16 280.1
 BOS 20020609  8.44  7.39  0.12  0.67  0.22 323.4
 BOS 20020611  8.97  6.47  0.07  0.49  0.18 308.1
 BOS 20020612  9.37  3.96  0.00  0.07  0.16 297.0
 BOS 20020613  9.32  7.06  0.05  0.54  0.23 298.3
 BOS 20020614  9.91  3.66  0.00  0.00  0.13 283.8
 BOS 20020615  8.88  3.09  0.00  0.02  0.05 311.2
 BOS 20020616  9.20  6.29  0.00  0.38  0.36 302.2
 BOS 20020617  8.65  6.73  0.04  0.53  0.31 318.0
 BOS 20020618  7.77  6.33  0.10  0.56  0.26 348.1
 BOS 20020619  8.12  6.46  0.14  0.58  0.12 335.8
 BOS 20020620  8.42  7.66  0.29  0.68  0.01 325.7
 BOS 20020621  8.09  7.29  0.24  0.65  0.11 336.6
 BOS 20020622  7.69  4.90  0.03  0.37  0.21 350.8
 BOS 20020623  8.10  5.95  0.05  0.45  0.30 336.0
 BOS 20020624  8.66  7.83  0.26  0.64  0.10 317.5
 BOS 20020625  9.11  6.86  0.16  0.44  0.18 304.3
 BOS 20020626  8.60  6.68  0.07  0.55  0.23 319.2
 BOS 20020627  8.77  6.56  0.00  0.49  0.36 314.0
 BOS 20020628  8.88  6.96  0.00  0.58  0.32 310.5
 BOS 20020629  9.72  8.26  0.20  0.63  0.08 288.0
 BOS 20020630  9.97  8.38  0.18  0.56  0.19 281.8
 BOS 20020701  8.01  5.20  0.06  0.25  0.36 337.7
 BOS 20020702  8.24  6.93  0.18  0.59  0.15 329.3
 BOS 20020703  8.50  6.97  0.09  0.63  0.19 320.5
 BOS 20020704  8.92  7.43  0.13  0.64  0.14 307.3
 BOS 20020705  8.90  7.66  0.09  0.65  0.26 307.5
 BOS 20020706  8.42  5.93  0.00  0.38  0.41 321.7
 BOS 20020707  8.13  6.59  0.13  0.51  0.27 330.7
 BOS 20020708  8.10  7.18  0.19  0.69  0.10 331.3
 BOS 20020709  9.15  7.12  0.02  0.54  0.33 298.9
 BOS 20020710  8.59  7.57  0.13  0.71  0.16 315.0
 BOS 20020711  7.43  6.61  0.20  0.65  0.15 354.6
 BOS 20020712  7.92  6.99  0.21  0.66  0.10 335.2
 BOS 20020713  7.54  6.33  0.16  0.61  0.15 348.4
 BOS 20020714  7.76  6.22  0.09  0.57  0.23 339.7
 BOS 20020715  7.62  5.73  0.03  0.49  0.32 343.9
 BOS 20020716  7.21  6.08  0.06  0.59  0.35 359.6
 BOS 20020717  7.70  5.32  0.06  0.35  0.32 339.4
 BOS 20020718  8.47  6.48  0.02  0.56  0.27 313.0
 BOS 20020719  8.39  4.95  0.00  0.26  0.30 314.7
 BOS 20020720  8.23  6.66  0.06  0.61  0.24 318.7
 BOS 20020721  8.09  7.16  0.19  0.66  0.14 322.0
 BOS 20020722  8.76  7.66  0.17  0.63  0.19 300.4
 BOS 20020723  8.73  6.90  0.04  0.53  0.34 300.1
 BOS 20020724  8.19  5.27  0.00  0.41  0.22 316.0
 BOS 20020725  8.04  6.34  0.16  0.57  0.08 319.5
 BOS 20020726  7.99  5.54  0.08  0.36  0.28 320.2
 BOS 20020727  7.86  5.78  0.06  0.49  0.23 323.4
 BOS 20020728  7.94  4.37  0.00  0.22  0.26 319.7
 BOS 20020729  7.84  6.53  0.07  0.64  0.24 322.1
 BOS 20020730  8.31  6.77  0.04  0.60  0.30 305.5
 BOS 20020731  7.90  7.18  0.26  0.67  0.07 317.6
 BOS 20020802  8.27  6.24  0.14  0.46  0.19 302.5
 BOS 20020803  8.13  6.12  0.12  0.50  0.16 305.7
 BOS 20020804  8.25  7.02  0.18  0.62  0.13 299.9
