 BIS 20030326  3.45  2.21  0.13  0.23  0.25 395.9
 BIS 20030327  3.40  2.38  0.40  0.11  0.12 407.0
 BIS 20030328  3.19  2.31  0.32  0.20  0.19 438.3
 BIS 20030329  3.30  2.85  0.45  0.33  0.13 430.8
 BIS 20030330  3.78  2.47  0.06  0.28  0.33 386.7
 BIS 20030331  4.21  3.12  0.08  0.40  0.34 356.0
 BIS 20030401  4.11  2.25  0.00  0.20  0.28 368.9
 BIS 20030402  4.23  2.23  0.00  0.18  0.26 364.2
 BIS 20030403  4.09  1.79  0.00  0.02  0.27 380.4
 BIS 20030404  3.64  2.27  0.00  0.32  0.30 427.9
 BIS 20030405  3.63  2.38  0.00  0.33  0.36 433.7
 BIS 20030406  3.73  2.14  0.00  0.24  0.29 428.5
 BIS 20030407  3.83  2.18  0.11  0.16  0.21 423.8
 BIS 20030408  4.13  3.82  0.45  0.47  0.08 401.1
 BIS 20030409  4.36  4.17  0.58  0.43  0.00 387.3
 BIS 20030410  4.48  4.11  0.43  0.46  0.11 382.5
 BIS 20030411  4.54  4.10  0.34  0.50  0.16 381.9
 BIS 20030412  4.74  4.12  0.31  0.48  0.16 372.0
 BIS 20030413  4.87  4.58  0.61  0.33  0.05 367.5
 BIS 20030414  5.16  4.22  0.23  0.47  0.18 352.9
 BIS 20030415  5.31  2.36  0.01  0.09  0.17 347.7
 BIS 20030416  5.41  2.65  0.01  0.14  0.21 346.0
 BIS 20030417  5.19  3.83  0.16  0.40  0.20 362.4
 BIS 20030418  5.69  2.74  0.00  0.15  0.19 338.2
 BIS 20030419  5.36  2.56  0.10  0.05  0.16 358.9
 BIS 20030420  5.72  4.47  0.18  0.38  0.30 342.7
 BIS 20030421  6.06  5.48  0.41  0.43  0.15 329.2
 BIS 20030422  6.02  5.56  0.54  0.39  0.04 334.4
 BIS 20030423  6.12  3.14  0.14  0.07  0.15 332.3
 BIS 20030424  6.37  3.91  0.05  0.27  0.26 323.2
 BIS 20030425  5.95  4.37  0.00  0.46  0.37 345.5
 BIS 20030426  5.82  4.31  0.12  0.41  0.26 355.0
 BIS 20030427  5.87  5.10  0.28  0.50  0.18 355.2
 BIS 20030428  6.04  3.99  0.01  0.32  0.37 348.8
 BIS 20030429  6.02  3.20  0.01  0.17  0.27 352.6
 BIS 20030430  6.00  3.06  0.00  0.17  0.23 356.4
 BIS 20030501  5.87  4.65  0.22  0.38  0.26 366.0
 BIS 20030502  5.58  4.08  0.15  0.30  0.34 384.7
 BIS 20030503  5.66  3.83  0.02  0.36  0.34 382.6
 BIS 20030504  5.56  2.33  0.04  0.01  0.17 390.6
 BIS 20030505  5.49  2.28  0.00  0.03  0.20 397.2
 BIS 20030506  5.32  2.47  0.00  0.07  0.26 410.4
 BIS 20030507  5.57  4.68  0.26  0.46  0.20 397.1
 BIS 20030508  5.85  2.46  0.00  0.03  0.21 382.6
 BIS 20030509  5.69  2.45  0.00  0.02  0.25 394.2
 BIS 20030510  5.54  2.44  0.00  0.03  0.26 405.9
 BIS 20030511  5.78  4.26  0.23  0.33  0.18 393.4
 BIS 20030512  5.74  5.10  0.34  0.47  0.17 397.7
 BIS 20030513  6.02  3.05  0.00  0.13  0.28 383.6
 BIS 20030514  6.12  4.83  0.11  0.44  0.35 379.7
 BIS 20030515  6.82  6.26  0.48  0.43  0.07 347.6
 BIS 20030516  6.80  4.89  0.08  0.37  0.33 350.0
 BIS 20030517  7.20  3.98  0.04  0.20  0.23 335.3
 BIS 20030518  7.52  4.55  0.00  0.25  0.35 324.2
 BIS 20030519  7.03  5.24  0.00  0.47  0.38 344.6
 BIS 20030520  6.10  5.63  0.66  0.22  0.08 390.6
 BIS 20030521  6.31  3.99  0.00  0.27  0.39 381.1
 BIS 20030522  6.69  5.78  0.27  0.49  0.20 364.0
 BIS 20030523  7.01  3.80  0.09  0.15  0.19 350.3
 BIS 20030524  6.67  5.00  0.24  0.32  0.21 366.8
 BIS 20030525  7.31  6.95  0.59  0.40  0.01 340.3
 BIS 20030526  7.44  6.76  0.45  0.40  0.14 336.5
 BIS 20030527  7.43  5.69  0.02  0.49  0.37 337.5
 BIS 20030528  7.44  6.93  0.48  0.46  0.06 338.4
 BIS 20030529  8.57  6.62  0.10  0.48  0.27 300.9
 BIS 20030530  8.08  5.69  0.04  0.41  0.30 317.4
 BIS 20030531  7.81  5.28  0.18  0.27  0.20 327.3
 BIS 20030601  7.73  4.68  0.17  0.16  0.20 330.8
 BIS 20030602  7.42  4.59  0.05  0.23  0.33 343.1
 BIS 20030603  7.24  3.95  0.14  0.09  0.20 350.2
 BIS 20030604  6.95  4.72  0.00  0.33  0.42 363.6
 BIS 20030605  6.90  4.02  0.00  0.15  0.44 366.5
 BIS 20030606  6.95  3.56  0.15  0.03  0.19 364.8
 BIS 20030607  7.23  3.66  0.14  0.06  0.15 353.1
 BIS 20030608  7.28  5.49  0.17  0.38  0.25 351.5
 BIS 20030609  7.33  3.66  0.04  0.10  0.24 350.1
 BIS 20030610  7.36  5.39  0.20  0.33  0.22 349.3
 BIS 20030611  7.38  3.79  0.00  0.15  0.27 348.6
 BIS 20030612  7.44  6.70  0.42  0.44  0.11 346.4
 BIS 20030613  7.54  6.52  0.36  0.42  0.15 343.2
 BIS 20030614  7.58  6.48  0.25  0.46  0.25 341.7
 BIS 20030615  7.69  6.72  0.31  0.48  0.17 337.7
 BIS 20030616  8.37  6.14  0.09  0.41  0.29 314.9
 BIS 20030617  7.99  6.78  0.27  0.44  0.23 327.5
 BIS 20030618  8.06  7.22  0.40  0.42  0.16 324.8
 BIS 20030619  8.08  7.81  0.71  0.28  0.02 324.2
 BIS 20030620  8.24  6.57  0.18  0.43  0.27 319.6
 BIS 20030621  8.15  5.57  0.00  0.40  0.33 322.0
