 ABQ 20020530 10.71  9.72  0.37  0.51  0.11 308.8
 ABQ 20020531 10.38  9.36  0.37  0.50  0.11 317.4
 ABQ 20020601 10.48  8.89  0.12  0.63  0.21 315.2
 ABQ 20020602 10.03  9.18  0.44  0.45  0.10 326.7
 ABQ 20020603 10.03  8.32  0.05  0.65  0.25 327.0
 ABQ 20020604  9.81  8.84  0.37  0.50  0.11 333.6
 ABQ 20020605 11.01  8.47  0.18  0.38  0.27 303.0
 ABQ 20020606 10.82 10.13  0.55  0.40  0.04 307.9
 ABQ 20020607 10.45  9.57  0.43  0.47  0.09 317.3
 ABQ 20020608 10.22  9.11  0.32  0.52  0.14 323.0
 ABQ 20020609 10.75 10.20  0.62  0.34  0.04 310.2
 ABQ 20020611 11.22  9.72  0.25  0.53  0.18 299.1
 ABQ 20020612 12.24 11.31  0.50  0.41  0.08 278.7
 ABQ 20020613 12.74 12.31  0.73  0.27  0.00 269.6
 ABQ 20020614 11.69 10.83  0.50  0.42  0.07 289.7
 ABQ 20020615 11.26 10.84  0.69  0.31  0.00 298.5
 ABQ 20020616 11.81 11.24  0.61  0.37  0.02 287.4
 ABQ 20020617 11.79 11.34  0.69  0.31  0.00 288.0
 ABQ 20020618 10.60 10.20  0.69  0.31  0.00 314.5
 ABQ 20020619 10.91 10.51  0.70  0.30  0.00 307.1
 ABQ 20020620 11.34 10.50  0.49  0.43  0.07 297.1
 ABQ 20020621 11.50 10.49  0.42  0.46  0.11 293.8
 ABQ 20020622 11.73 11.02  0.59  0.36  0.04 289.2
 ABQ 20020623 11.90 11.38  0.66  0.32  0.02 285.5
 ABQ 20020624 11.67 11.23  0.69  0.31  0.00 290.1
 ABQ 20020625 11.42 10.54  0.48  0.43  0.08 295.0
 ABQ 20020626 11.20  9.82  0.26  0.55  0.16 299.5
 ABQ 20020627 10.96  9.29  0.11  0.64  0.21 305.2
 ABQ 20020628 11.31  9.60  0.12  0.63  0.21 297.1
 ABQ 20020629 11.62 10.08  0.20  0.59  0.18 290.7
 ABQ 20020630 11.97 11.09  0.50  0.42  0.07 283.5
 ABQ 20020701 10.98  9.75  0.31  0.52  0.15 304.1
 ABQ 20020702 10.49  9.30  0.29  0.54  0.15 315.7
 ABQ 20020703 10.65  9.21  0.19  0.59  0.19 311.6
 ABQ 20020704 10.93  8.43  0.06  0.44  0.39 304.5
 ABQ 20020705 11.44  9.07  0.06  0.49  0.37 293.0
 ABQ 20020706 11.57  8.99  0.05  0.44  0.42 290.2
 ABQ 20020707 11.84 10.29  0.22  0.57  0.18 284.5
 ABQ 20020708 12.23  9.48  0.08  0.43  0.38 276.3
 ABQ 20020709 11.38  9.60  0.13  0.61  0.21 293.3
 ABQ 20020710 11.54  9.56  0.12  0.56  0.26 289.9
 ABQ 20020711 11.66 10.18  0.24  0.56  0.17 287.0
 ABQ 20020712 10.94  9.93  0.38  0.50  0.11 301.7
 ABQ 20020713 10.76  9.87  0.43  0.48  0.08 305.8
 ABQ 20020714 10.72  9.38  0.25  0.56  0.16 306.3
 ABQ 20020715 10.75  9.22  0.18  0.59  0.19 305.3
 ABQ 20020716 10.57  8.44  0.11  0.45  0.36 309.2
 ABQ 20020717 11.04  7.16  0.09  0.20  0.38 297.6
 ABQ 20020718 11.20  8.91  0.09  0.46  0.37 293.8
 ABQ 20020719 10.99  8.92  0.09  0.53  0.31 297.9
 ABQ 20020720 11.27  9.23  0.04  0.63  0.27 291.6
 ABQ 20020721 11.31  9.69  0.24  0.49  0.23 290.2
 ABQ 20020722 11.33 10.03  0.34  0.48  0.15 289.1
 ABQ 20020723 11.52  8.34  0.13  0.34  0.30 284.4
 ABQ 20020724 11.29  9.71  0.19  0.59  0.18 288.6
 ABQ 20020725 11.36  9.81  0.22  0.56  0.18 286.4
 ABQ 20020726 11.37  9.93  0.24  0.56  0.17 285.6
 ABQ 20020727 11.15  9.85  0.31  0.51  0.15 289.6
 ABQ 20020728 10.61  9.95  0.57  0.38  0.04 300.8
 ABQ 20020729 10.71 10.16  0.60  0.37  0.03 297.9
 ABQ 20020730 11.37  9.56  0.15  0.56  0.24 283.1
 ABQ 20020731 11.37 10.30  0.40  0.48  0.10 282.2
 ABQ 20020802 11.23  8.74  0.04  0.46  0.41 283.4
 ABQ 20020803 10.56  8.16  0.04  0.45  0.41 297.0
 ABQ 20020804 11.02  8.76  0.07  0.49  0.36 286.1
 ABQ 20020805 10.68  9.41  0.29  0.53  0.15 292.5
 ABQ 20020806 10.27  8.60  0.19  0.50  0.25 300.8
 ABQ 20020807 10.32  8.95  0.24  0.55  0.17 298.9
 ABQ 20020808 10.32  8.78  0.22  0.51  0.22 297.9
 ABQ 20020809 10.35  9.24  0.36  0.49  0.12 296.3
 ABQ 20020810 10.26  9.65  0.58  0.38  0.03 297.1
 ABQ 20020811 10.11  9.42  0.54  0.39  0.06 299.4
 ABQ 20020812  9.97  9.66  0.70  0.31  0.00 301.6
 ABQ 20020813  9.76  9.19  0.56  0.39  0.05 305.9
 ABQ 20020814 10.24  9.78  0.65  0.33  0.02 292.7
 ABQ 20020815 10.04  9.39  0.56  0.38  0.05 296.0
 ABQ 20020816  9.55  8.92  0.52  0.41  0.07 307.5
 ABQ 20020817  9.94  8.95  0.36  0.49  0.14 295.9
 ABQ 20020818 10.12  8.86  0.27  0.53  0.17 290.3
 ABQ 20020819  9.67  8.35  0.22  0.56  0.18 299.7
 ABQ 20020820  9.67  7.93  0.13  0.52  0.28 298.1
 ABQ 20020821  9.58  8.82  0.52  0.38  0.08 298.7
 ABQ 20020822 10.22  9.67  0.60  0.36  0.04 281.9
 ABQ 20020823 10.28  9.86  0.68  0.31  0.01 278.7
 ABQ 20020824 10.36 10.06  0.78  0.22  0.00 275.0
 ABQ 20020825 10.48 10.20  0.81  0.19  0.00 271.1
 ABQ 20020826 10.17  9.81  0.72  0.28  0.00 276.1
 ABQ 20020827  9.97  9.47  0.63  0.33  0.04 279.3
 ABQ 20020828  9.63  8.54  0.34  0.49  0.14 286.1
 ABQ 20020829  9.78  7.52  0.03  0.47  0.39 280.5
 ABQ 20020830  9.76  8.91  0.46  0.43  0.09 278.8
 ABQ 20020831  9.77  8.73  0.37  0.48  0.12 276.3
 ABQ 20020901  9.89  8.58  0.21  0.58  0.18 271.8
 ABQ 20020902  9.36  8.12  0.20  0.59  0.18 282.6
 ABQ 20020903  9.29  7.81  0.15  0.56  0.24 282.2
 ABQ 20020904  9.29  8.43  0.40  0.47  0.12 280.1
 ABQ 20020905  9.39  8.66  0.47  0.44  0.08 275.1
 ABQ 20020906  9.65  8.68  0.37  0.49  0.12 267.3
 ABQ 20020907  9.17  7.83  0.17  0.58  0.21 276.3
 ABQ 20020908  8.77  7.35  0.18  0.50  0.27 285.2
 ABQ 20020909  9.01  7.29  0.07  0.55  0.31 275.9
 ABQ 20020910  9.28  6.74  0.00  0.39  0.45 267.4
 ABQ 20020911  9.23  5.18  0.00  0.14  0.40 266.2
 ABQ 20020912  8.54  7.51  0.32  0.48  0.17 281.5
 ABQ 20020913  8.03  7.11  0.32  0.49  0.17 293.7
 ABQ 20020914  7.82  7.25  0.48  0.43  0.09 297.1
 ABQ 20020915  7.80  7.36  0.61  0.33  0.06 295.4
 ABQ 20020916  8.06  7.62  0.64  0.31  0.04 284.8
 ABQ 20020917  8.12  7.59  0.56  0.37  0.06 280.2
 ABQ 20020918  8.08  7.32  0.43  0.41  0.15 278.6
 ABQ 20020919  7.15  6.85  0.68  0.30  0.02 305.6
 ABQ 20020920  7.82  7.45  0.64  0.33  0.03 280.7
 ABQ 20020921  7.84  7.61  0.78  0.22  0.00 277.0
 ABQ 20020922  7.53  7.03  0.58  0.34  0.07 283.8
 ABQ 20020923  7.32  6.96  0.62  0.35  0.03 287.6
 ABQ 20020924  7.42  7.07  0.63  0.35  0.02 281.2
 ABQ 20020925  7.75  6.90  0.33  0.52  0.12 268.2
 ABQ 20020926  7.68  6.80  0.33  0.49  0.15 267.2
 ABQ 20020927  7.39  6.59  0.34  0.49  0.15 272.7
 ABQ 20020928  7.42  6.30  0.16  0.57  0.23 269.0
 ABQ 20020929  7.51  6.38  0.23  0.49  0.23 263.4
 ABQ 20020930  7.44  6.42  0.25  0.51  0.20 262.5
 ABQ 20021001  7.44  6.61  0.42  0.40  0.14 259.5
 ABQ 20021002  6.91  6.16  0.44  0.38  0.14 272.3
 ABQ 20021003  7.02  6.06  0.40  0.37  0.15 265.8
 ABQ 20021004  6.58  5.93  0.50  0.35  0.11 277.1
 ABQ 20021005  6.50  5.57  0.23  0.53  0.19 276.3
 ABQ 20021006  6.29  5.85  0.71  0.21  0.03 280.7
 ABQ 20021007  6.26  3.59  0.07  0.18  0.26 278.3
 ABQ 20021008  6.03  5.04  0.31  0.38  0.22 283.7
 ABQ 20021009  6.18  5.71  0.63  0.28  0.05 274.1
 ABQ 20021010  5.99  5.63  0.57  0.37  0.06 278.2
 ABQ 20021011  6.05  5.52  0.40  0.47  0.13 272.1
 ABQ 20021012  6.09  5.70  0.56  0.36  0.08 267.6
 ABQ 20021013  5.73  4.35  0.16  0.38  0.28 277.7
 ABQ 20021014  5.49  4.66  0.35  0.37  0.20 285.0
 ABQ 20021015  5.75  4.69  0.29  0.39  0.19 270.0
 ABQ 20021016  5.43  4.78  0.50  0.30  0.13 279.7
 ABQ 20021017  5.20  3.61  0.06  0.34  0.34 286.1
 ABQ 20021018  4.70  3.31  0.16  0.32  0.23 307.7
 ABQ 20021019  4.67  4.01  0.44  0.29  0.19 305.7
 ABQ 20021020  4.94  4.34  0.38  0.45  0.11 287.3
 ABQ 20021021  5.21  4.03  0.14  0.42  0.29 270.8
 ABQ 20021022  4.92  4.16  0.29  0.44  0.19 280.5
 ABQ 20021023  4.82  4.08  0.32  0.45  0.13 282.0
 ABQ 20021024  4.49  3.21  0.22  0.29  0.20 295.4
 ABQ 20021025  4.60  3.83  0.21  0.52  0.18 285.5
 ABQ 20021026  4.64  2.84  0.00  0.25  0.37 278.6
 ABQ 20021027  4.45  3.48  0.18  0.41  0.26 285.4
 ABQ 20021028  4.13  3.48  0.34  0.37  0.20 299.2
 ABQ 20021029  3.95  3.32  0.31  0.38  0.23 307.9
 ABQ 20021030  4.24  3.78  0.51  0.32  0.11 285.6
 ABQ 20021031  4.17  3.70  0.49  0.35  0.09 286.2
 ABQ 20021101  4.24  3.16  0.03  0.50  0.29 277.8
 ABQ 20021102  4.06  3.30  0.21  0.44  0.24 285.0
 ABQ 20021103  4.21  3.72  0.37  0.45  0.14 272.5
 ABQ 20021104  4.31  2.77  0.00  0.28  0.40 263.6
 ABQ 20021105  3.99  3.86  0.81  0.16  0.03 277.5
 ABQ 20021106  4.10  3.99  0.82  0.18  0.00 267.6
 ABQ 20021107  3.93  3.63  0.57  0.32  0.09 273.4
 ABQ 20021108  3.63  3.23  0.37  0.42  0.20 290.0
 ABQ 20021109  3.70  2.99  0.37  0.29  0.18 281.6
 ABQ 20021110  3.52  2.66  0.19  0.34  0.28 290.9
 ABQ 20021111  3.26  2.93  0.47  0.36  0.14 306.8
 ABQ 20021112  3.43  3.33  0.85  0.14  0.00 290.4
 ABQ 20021113  3.51  2.99  0.31  0.44  0.17 280.6
 ABQ 20021114  3.47  2.96  0.35  0.40  0.17 280.1
 ABQ 20021115  3.14  2.84  0.61  0.23  0.10 301.3
 ABQ 20021116  3.45  3.25  0.64  0.29  0.06 273.9
 ABQ 20021117  3.48  3.33  0.66  0.30  0.05 268.7
 ABQ 20021118  3.13  2.89  0.67  0.21  0.08 292.3
 ABQ 20021119  3.10  2.92  0.61  0.32  0.07 291.8
 ABQ 20021120  3.19  3.00  0.64  0.26  0.10 281.0
 ABQ 20021121  3.19  2.96  0.53  0.37  0.09 278.2
 ABQ 20021122  3.10  3.01  0.83  0.16  0.00 282.7
 ABQ 20021123  3.31  3.00  0.58  0.28  0.09 264.7
 ABQ 20021124  2.95  2.72  0.70  0.18  0.07 289.6
 ABQ 20021125  2.88  2.12  0.02  0.48  0.31 292.2
 ABQ 20021126  2.59  1.67  0.13  0.23  0.26 317.5
 ABQ 20021127  2.48  2.21  0.41  0.42  0.13 326.4
 ABQ 20021128  2.39  2.33  0.86  0.13  0.01 336.5
 ABQ 20021129  2.82  2.52  0.53  0.29  0.13 287.7
 ABQ 20021130  2.90  2.39  0.27  0.39  0.24 278.2
 ABQ 20021201  2.87  1.94  0.08  0.33  0.28 278.7
 ABQ 20021202  2.68  2.33  0.37  0.42  0.15 294.8
 ABQ 20021203  2.45  1.47  0.07  0.21  0.28 317.2
 ABQ 20021204  2.81  2.49  0.45  0.37  0.13 278.7
 ABQ 20021205  2.94  2.66  0.49  0.36  0.12 266.3
 ABQ 20021206  2.91  2.51  0.40  0.37  0.15 266.3
 ABQ 20021207  2.80  2.16  0.10  0.46  0.29 272.9
 ABQ 20021208  2.55  1.90  0.20  0.29  0.30 295.3
 ABQ 20021209  2.55  2.47  0.82  0.15  0.03 295.1
 ABQ 20021210  2.54  2.37  0.61  0.32  0.05 294.9
 ABQ 20021211  2.37  2.15  0.49  0.37  0.11 313.6
 ABQ 20021212  2.29  2.09  0.51  0.35  0.12 322.6
